Unnamed: 0	university	career	inscription_date	first_name	last_name	gender	age	location	email	postal_code
697	universidad nacional de río cuarto	actuario 	2020-10-28	kathryn	castillo	female	37	villa adelina	nelsonalexander@hotmail.com	1607
698	universidad nacional de río cuarto	bioquímica	2020-10-28	david	stephenson	male	8	almirante brown	smorris@gmail.com	3701
699	universidad nacional de río cuarto	diseño industrial	2020-10-28	tonya	lewis	female	5	brea chimpana	garzakimberly@gmail.com	4230
700	universidad nacional de río cuarto	licenciatura en kinesiología y fisiatría	2020-10-29	jonathan	hayes	male	36	alto del saladillo	tnelson@yahoo.com	4522
701	universidad nacional de río cuarto	ingeniería electrónica	2020-10-29	bonnie	miller	female	7	cervantes	kelseyzavala@gmail.com	8326
702	universidad nacional de río cuarto	licenciatura en gestión de agroalimentos	2020-10-29	spencer	day	male	8	san justo	josephsparks@gmail.com	1754
703	universidad nacional de río cuarto	farmacia	2020-10-29	amy	jenkins	female	83	estancia las gamas	chad94@yahoo.com	3057
704	universidad nacional de río cuarto	licenciatura en ciencias biológicas	2020-10-29	jesus	murphy	male	67	22 de diciembre	morrisontrevor@gmail.com	3378
705	universidad nacional de río cuarto	técnico para bioterios 	2020-10-29	jenna	castro	female	33	empalme	vblair@gmail.com	1633
706	universidad nacional de río cuarto	licenciatura en ciencias ambientales	2020-10-29	thomas	md	male	77	las palmas	colleen10@gmail.com	2806
707	universidad nacional de río cuarto	licenciatura en artes	2020-10-29	amy	thomas	female	97	barrio la luisa	sharris@hotmail.com	7400
708	universidad nacional de río cuarto	licenciatura en ciencias biológicas	2020-10-29	james	morgan	male	21	candelaria sud	joelmontgomery@hotmail.com	2170
709	universidad nacional de río cuarto	licenciatura en kinesiología y fisiatría	2020-10-29	kyle	wilson	male	88	coronel charlone	christopherwest@yahoo.com	6223
710	universidad nacional de río cuarto	licenciatura en ciencias geológicas	2020-10-29	connor	stewart	male	7	el jaguel	rossjulie@yahoo.com	9007
711	universidad nacional de río cuarto	ingeniería electrónica	2020-10-29	lori	simmons	female	58	jose leon suarez	nunezelizabeth@yahoo.com	1655
712	universidad nacional de río cuarto	licenciatura en planificación y diseño del paisaje	2020-10-29	courtney	mathews	female	93	campo el jacaranda	tchristian@hotmail.com	3733
713	universidad nacional de río cuarto	bioquímica	2020-10-29	ronald	jackson	male	8	abra de pives	scottfletcher@hotmail.com	4618
714	universidad nacional de río cuarto	diseño industrial	2020-10-30	christine	kennedy	female	39	el talar	cweeks@gmail.com	1617
715	universidad nacional de río cuarto	licenciatura en relaciones del trabajo 	2020-10-30	aaron	vasquez	male	76	chacabuco	lisagreen@hotmail.com	6740
716	universidad nacional de río cuarto	medicina	2020-10-30	cynthia	gonzales	female	8	colonia la blanquita	jamesbell@hotmail.com	3254
717	universidad nacional de río cuarto	licenciatura en ciencias geológicas	2020-10-30	alexis	hayes	male	53	gonzalez moreno	ywells@hotmail.com	6239
718	universidad nacional de río cuarto	ingeniería electrónica	2020-10-30	travis	williams	male	4	adolfo j pomar	rileykevin@yahoo.com	3337
719	universidad nacional de río cuarto	agronomía	2020-10-30	kimberly	moore	female	7	cullin manzano	valdezlisa@hotmail.com	8401
720	universidad nacional de río cuarto	licenciatura en psicología	2020-10-30	jason	wilson	male	83	albarellos	zoe65@yahoo.com	2101
721	universidad nacional de río cuarto	licenciatura en administración 	2020-10-30	tina	moore	female	68	carandaiti	joshuagreer@gmail.com	3485
722	universidad nacional de río cuarto	licenciatura en ciencias ambientales	2020-10-30	gail	skinner	female	64	calchaqui	william90@gmail.com	3050
723	universidad nacional de río cuarto	técnico para bioterios 	2020-10-31	julie	farrell	female	61	comodoro rivadavia	vanessadillon@yahoo.com	9000
724	universidad nacional de río cuarto	licenciatura en ciencias de la computación	2020-10-31	dustin	harper	male	11	colhue huapi	lopezjerome@gmail.com	9021
725	universidad nacional de río cuarto	ciencias veterinarias	2020-10-31	ryan	bernard	male	29	costa del nogoya	xhampton@hotmail.com	3155
726	universidad nacional de río cuarto	licenciatura en ciencias de la computación	2020-10-31	mrs.	young	female	62	alumine	darrell87@yahoo.com	8345
727	universidad nacional de río cuarto	licenciatura en kinesiología y fisiatría	2020-10-31	amber	bell	female	83	carahunco	kperry@gmail.com	4612
728	universidad nacional de río cuarto	licenciatura en administración 	2020-10-31	colin	mcbride	male	82	cristolia	taylorjoel@gmail.com	2445
729	universidad nacional de río cuarto	técnico para bioterios 	2020-10-31	daniel	simpson	male	12	campo zavalla	cnicholson@gmail.com	3045
730	universidad nacional de río cuarto	licenciatura en planificación y diseño del paisaje	2020-10-31	lindsay	miller	female	51	adolfo gonzales chaves	heidierickson@yahoo.com	7513
731	universidad nacional de río cuarto	licenciatura en ciencias de la computación	2020-10-31	heidi	berry	female	16	la querencia	anthony24@gmail.com	2912
732	universidad nacional de río cuarto	licenciatura en ciencias antropológicas	2020-10-31	andrew	jackson	male	64	aldao	hopkinsdaniel@yahoo.com	2214
733	universidad nacional de río cuarto	técnico para bioterios 	2020-10-31	ryan	rice	male	50	ingeniero thompson	jasongriffin@gmail.com	6337
734	universidad nacional de río cuarto	licenciatura en administración 	2020-10-31	michelle	robinson	female	18	cañadita	erin64@gmail.com	3052
735	universidad nacional de río cuarto	licenciatura en planificación y diseño del paisaje	2020-10-31	steven	dds	male	76	clason	angelachung@yahoo.com	2146
736	universidad nacional de río cuarto	licenciatura en administración 	2020-10-31	anthony	skinner	male	91	empalme villa constitucion	vjones@gmail.com	2918
737	universidad nacional de río cuarto	licenciatura en ciencias geológicas	2020-11-01	todd	le	male	45	rio mayo	matthewperry@yahoo.com	9030
738	universidad nacional de río cuarto	diseño de imagen y sonido	2020-11-01	alan	palmer	male	13	puesto de isla	nancywilliams@hotmail.com	3487
739	universidad nacional de río cuarto	licenciatura en ciencias biológicas	2020-11-01	patrick	dunn	male	84	el retiro	jennifer08@yahoo.com	3522
740	universidad nacional de río cuarto	licenciatura en ciencias antropológicas	2020-11-01	madison	smith	female	85	cañada seca	josephthompson@gmail.com	6105
741	universidad nacional de río cuarto	licenciatura en ciencia y tecnología de alimentos	2020-11-01	matthew	nielsen	male	52	colonia beaufort	vsullivan@gmail.com	6331
742	universidad nacional de río cuarto	licenciatura en relaciones del trabajo 	2020-11-01	kevin	heath	male	1	colonia los bosques	kim78@gmail.com	6018
743	universidad nacional de río cuarto	licenciatura en planificación y diseño del paisaje	2020-11-01	michael	jacobson	male	56	estrada	danielrios@hotmail.com	2409
744	universidad nacional de río cuarto	licenciatura en producción de bioimagenes	2020-11-01	hector	garcia	male	53	florentino ameghino	schmidtjeffrey@yahoo.com	9113
745	universidad nacional de río cuarto	licenciatura en ciencias antropológicas	2020-11-01	sandra	adams	female	82	arturo vatteone	melissa62@yahoo.com	6433
746	universidad nacional de río cuarto	ingeniería en informática	2020-11-01	kyle	phillips	male	13	12 de agosto	williamskenneth@yahoo.com	2701
747	universidad nacional de río cuarto	medicina	2020-11-01	mason	johnson	male	41	kilometro 184	buckleybrittany@hotmail.com	3620
748	universidad nacional de río cuarto	licenciatura en ciencias de la educación 	2020-11-01	paul	sanchez	male	15	blandengues	fvillarreal@gmail.com	6032
749	universidad nacional de río cuarto	licenciatura en ciencias biológicas	2020-11-02	david	thornton	male	27	cupiles	foxryan@gmail.com	5595
750	universidad nacional de río cuarto	licenciatura en ciencias biológicas	2020-11-02	william	macias	male	92	capitan lazo	nicole09@hotmail.com	5423
751	universidad nacional de río cuarto	diseño industrial	2020-11-02	melissa	rich	female	47	cululu	robinhurst@yahoo.com	3023
752	universidad nacional de río cuarto	ingeniería en informática	2020-11-02	michelle	allen	female	6	cupiles	justin70@yahoo.com	5595
753	universidad nacional de río cuarto	licenciatura en ciencias geológicas	2020-11-02	zachary	oliver	male	44	libano	garciaangel@hotmail.com	7407
754	universidad nacional de río cuarto	licenciatura en ciencias de la educación 	2020-11-02	april	sanders	female	88	el brete	charrison@hotmail.com	4126
755	universidad nacional de río cuarto	técnico para bioterios 	2020-11-02	susan	haas	female	31	el olivo	jennifer31@hotmail.com	6203
756	universidad nacional de río cuarto	licenciatura en relaciones del trabajo 	2020-11-02	adriana	esparza	female	98	agustoni	gilmorekaren@yahoo.com	6361
757	universidad nacional de río cuarto	arquitectura	2020-11-02	blake	patterson	male	1	albarellos	ashleycopeland@gmail.com	2101
758	universidad nacional de río cuarto	ingeniería electrónica	2020-11-02	jose	walker	male	6	calvo	merrittkatie@yahoo.com	8154
759	universidad nacional de río cuarto	ingeniería mecánica	2020-11-02	raymond	gibbs	male	15	adolfo alsina	nicolelopez@hotmail.com	6430
760	universidad nacional de río cuarto	licenciatura en artes	2020-11-02	rachel	rogers	female	86	gonzalez moreno	garzatiffany@hotmail.com	6239
761	universidad nacional de río cuarto	ingeniería electrónica	2020-11-02	danielle	schroeder	female	6	campo de villamil	sotojohn@gmail.com	3241
762	universidad nacional de río cuarto	licenciatura en terapia ocupacional	2020-11-02	brittany	carpenter	female	57	almacen el descanso	julia65@gmail.com	2752
763	universidad nacional de río cuarto	arquitectura	2020-11-02	katherine	murillo	female	12	alamo	clarkhenry@yahoo.com	3448
764	universidad nacional de río cuarto	ingeniería electrónica	2020-11-02	john	pena	male	66	25 de mayo	ajackson@yahoo.com	8201
765	universidad nacional de río cuarto	licenciatura en ciencias ambientales	2020-11-03	christopher	owens	male	69	amilgancho	piercepatricia@hotmail.com	5300
766	universidad nacional de río cuarto	ciencias veterinarias	2020-11-03	cynthia	richards	female	60	las hermanas	ephillips@yahoo.com	7412
767	universidad nacional de río cuarto	bioquímica	2020-11-03	francisco	johnson	male	52	28 de julio	andrew65@hotmail.com	9107
768	universidad nacional de río cuarto	licenciatura en kinesiología y fisiatría	2020-11-03	joseph	reyes	male	86	chavarria	dawnprice@yahoo.com	3474
769	universidad nacional de río cuarto	licenciatura en gestión de agroalimentos	2020-11-03	barbara	krause	female	14	buena vista	castrojoseph@gmail.com	5525
770	universidad nacional de río cuarto	ingeniería mecánica	2020-11-03	paige	ray	female	32	san jose de piedra blanca	jpowell@yahoo.com	4709
771	universidad nacional de río cuarto	licenciatura en administración 	2020-11-03	mary	schmitt	female	74	ataliva	graycarlos@yahoo.com	2307
772	universidad nacional de río cuarto	arquitectura	2020-11-03	daniel	bailey	male	2	general rojo	perezmichael@yahoo.com	2905
773	universidad nacional de río cuarto	licenciatura en ciencia y tecnología de alimentos	2020-11-03	thomas	molina	male	0	cutral co	yburton@yahoo.com	8322
774	universidad nacional de río cuarto	ingeniería mecánica	2020-11-03	jessica	ramirez	female	19	antumpa	brentparker@gmail.com	4632
775	universidad nacional de río cuarto	agronomía	2020-11-03	jennifer	rios	female	89	barrio el tontal	mossscott@gmail.com	5401
776	universidad nacional de río cuarto	diseño de imagen y sonido	2020-11-03	mrs.	md	female	6	arteaga	jessicahughes@yahoo.com	2187
777	universidad nacional de río cuarto	licenciatura en ciencias geológicas	2020-11-03	sean	wells	male	35	barrio la luisa	robertwalker@gmail.com	7400
778	universidad nacional de río cuarto	ciencias veterinarias	2020-11-04	troy	brown	male	95	el peregrino	fvilla@hotmail.com	6053
779	universidad nacional de río cuarto	licenciatura en ciencias antropológicas	2020-11-04	ryan	singh	male	63	aparicio cue	karenhughes@hotmail.com	3322
780	universidad nacional de río cuarto	ingeniería en informática	2020-11-04	casey	mckenzie	male	59	punta de los llanos	nbarron@hotmail.com	5384
781	universidad nacional de río cuarto	ciencias veterinarias	2020-11-04	troy	foley	male	33	el jaguel	walkerjason@hotmail.com	9007
782	universidad nacional de río cuarto	licenciatura en producción de bioimagenes	2020-11-04	carlos	rivas	male	9	correa	kennethstephens@gmail.com	2506
783	universidad nacional de río cuarto	ingeniería electrónica	2020-11-04	amy	dvm	female	60	el retiro	mcdowelldevin@gmail.com	3522
784	universidad nacional de río cuarto	licenciatura en musicoterapia	2020-11-04	betty	hodges	female	23	alvaro barros	brenda85@yahoo.com	7403
785	universidad nacional de río cuarto	diseño industrial	2020-11-04	erica	avery	female	88	colonia cunci	frenchjessica@yahoo.com	3382
786	universidad nacional de río cuarto	licenciatura en gestión de agroalimentos	2020-11-04	jason	strickland	male	3	centella	skidd@gmail.com	3261
787	universidad nacional de río cuarto	diseño de imagen y sonido	2020-11-04	ruth	wilkinson	female	72	arboleda	jonesgabriel@hotmail.com	6557
788	universidad nacional de río cuarto	medicina	2020-11-05	valerie	henry	female	30	aguas de las mulas	juanmora@yahoo.com	8349
789	universidad nacional de río cuarto	técnico para bioterios 	2020-11-05	jamie	jimenez	female	7	la isabel	elizabethmcdonald@yahoo.com	5743
790	universidad nacional de río cuarto	diseño de imagen y sonido	2020-11-05	jonathan	moore	male	9	la pelada	keithmichael@hotmail.com	3027
791	universidad nacional de río cuarto	licenciatura en planificación y diseño del paisaje	2020-11-05	james	reynolds	male	40	labarden	laurieyoung@hotmail.com	7161
792	universidad nacional de río cuarto	bioquímica	2020-11-05	bradley	chase	male	11	el trio	laurenrivera@yahoo.com	6467
793	universidad nacional de río cuarto	licenciatura en planificación y diseño del paisaje	2020-11-06	donna	allison	female	2	melincue	sandraflores@hotmail.com	2728
794	universidad nacional de río cuarto	licenciatura en ciencias de la computación	2020-11-06	abigail	rodriguez	female	87	campo pesoa	fowleralexandria@yahoo.com	2173
795	universidad nacional de río cuarto	licenciatura en ciencia y tecnología de alimentos	2020-11-06	jason	green	male	24	arroyo castillo	tracyschultz@gmail.com	3460
796	universidad nacional de río cuarto	ingeniería electrónica	2020-11-06	sarah	wallace	female	82	capilla del señor	briannawilson@yahoo.com	2812
797	universidad nacional de río cuarto	licenciatura en terapia ocupacional	2020-11-06	janice	shelton	female	45	el carretero	kjimenez@hotmail.com	7500
798	universidad nacional de río cuarto	técnico para bioterios 	2020-11-06	jason	gonzales	male	4	juan vela	privas@hotmail.com	6663
799	universidad nacional de río cuarto	licenciatura en administración 	2020-11-06	michelle	hammond	female	70	antiguyos	mendozalisa@yahoo.com	4643
800	universidad nacional de río cuarto	bioquímica	2020-11-06	kimberly	daugherty	female	86	algarrobito	james61@hotmail.com	5537
801	universidad nacional de río cuarto	licenciatura en ciencias de la educación 	2020-11-06	zachary	osborn	male	6	chelforo	stewartcheryl@gmail.com	8366
802	universidad nacional de río cuarto	licenciatura en ciencia política 	2020-11-06	james	adams	male	74	monte chingolo	tcampos@yahoo.com	1825
