,universidad,careers,fecha_de_inscripcion,names,sexo,birth_dates,correos_electronicos,codigo_postal
616,_universidad_de_palermo,licenciatura_en_ciencias_biológicas,21/Oct/20,jennifer_lopez,f,30/Nov/16,mmills@gmail.com,3230
617,_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,21/Oct/20,brenda_singh,f,06/Feb/17,mnelson@yahoo.com,2123
618,_universidad_de_palermo,licenciatura_en_psicología,21/Oct/20,dr._ralph_mccann,m,08/Jun/18,pnoble@hotmail.com,3522
619,_universidad_de_palermo,licenciatura_en_ciencia_política_,21/Oct/20,rachel_cook,f,10/Jan/82,jasonmaxwell@gmail.com,2246
620,_universidad_de_palermo,contador_público_,21/Oct/20,rachel_turner,f,07/Jul/13,shanesmith@yahoo.com,2717
621,_universidad_de_palermo,farmacia,21/Oct/20,gary_young,m,12/Jun/38,sanchezclarence@hotmail.com,5385
622,_universidad_de_palermo,técnico_para_bioterios_,21/Oct/20,hunter_sanders,m,07/Mar/20,kcarter@yahoo.com,6228
623,_universidad_de_palermo,bioquímica,21/Oct/20,ryan_peters,m,26/Oct/34,dustingriffin@gmail.com,6652
624,_universidad_de_palermo,licenciatura_en_psicología,21/Oct/20,jeffrey_thomas,m,24/Mar/15,whitney21@gmail.com,7221
625,_universidad_de_palermo,licenciatura_en_ciencias_biológicas,21/Oct/20,william_brown,m,18/Nov/08,carrie54@gmail.com,6100
626,_universidad_de_palermo,ingeniería_mecánica,21/Oct/20,michael_williams,m,21/Jul/35,aliciavaughan@hotmail.com,6660
627,_universidad_de_palermo,licenciatura_en_ciencia_política_,21/Oct/20,andrew_frederick,m,23/Mar/18,yhobbs@hotmail.com,3465
628,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,21/Oct/20,dawn_taylor,f,29/Apr/81,amber11@hotmail.com,6661
629,_universidad_de_palermo,licenciatura_en_administración_,21/Oct/20,gabriel_mann,m,31/Jan/51,ann46@yahoo.com,5883
630,_universidad_de_palermo,licenciatura_en_administración_,21/Oct/20,vincent_morton,m,24/May/64,nschneider@gmail.com,8115
631,_universidad_de_palermo,diseño_de_imagen_y_sonido,22/Oct/20,jessica_guzman,f,07/May/17,jennifer74@gmail.com,5551
632,_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,22/Oct/20,john_perry,m,26/Jul/97,josephbrown@gmail.com,1708
633,_universidad_de_palermo,técnico_para_bioterios_,22/Oct/20,jack_gray,m,28/May/21,heatherkeith@yahoo.com,7545
634,_universidad_de_palermo,licenciatura_en_artes,22/Oct/20,austin_gregory,m,22/Nov/18,jenniferwilliams@hotmail.com,3551
635,_universidad_de_palermo,licenciatura_en_producción_de_bioimagenes,22/Oct/20,susan_burns,f,29/Feb/00,walleric@gmail.com,5304
636,_universidad_de_palermo,medicina,22/Oct/20,theresa_allen,f,24/Jun/57,hdixon@yahoo.com,6513
637,_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,22/Oct/20,angela_parker,f,23/Jun/42,brooksyolanda@yahoo.com,4149
638,_universidad_de_palermo,diseño_de_imagen_y_sonido,22/Oct/20,eric_davis,m,17/Jun/06,amanda12@yahoo.com,2944
639,_universidad_de_palermo,licenciatura_en_ciencia_política_,22/Oct/20,aaron_lawrence,m,28/Oct/07,hdavis@gmail.com,8407
640,_universidad_de_palermo,licenciatura_en_relaciones_del_trabajo_,22/Oct/20,linda_parker,f,10/Jul/75,rebekahbrown@gmail.com,7013
641,_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,22/Oct/20,jessica_morrow,f,04/Nov/45,joshua69@hotmail.com,3485
642,_universidad_de_palermo,ingeniería_electrónica,22/Oct/20,john_owen,m,01/Dec/26,blakegraham@gmail.com,3407
643,_universidad_de_palermo,licenciatura_en_musicoterapia,22/Oct/20,paige_salazar,f,19/May/18,andrew22@hotmail.com,8185
644,_universidad_de_palermo,licenciatura_en_producción_de_bioimagenes,22/Oct/20,beth_peters,f,14/Jun/72,levyanthony@gmail.com,1614
645,_universidad_de_palermo,diseño_industrial,22/Oct/20,kathy_torres,f,16/Oct/88,ngarcia@hotmail.com,6300
646,_universidad_de_palermo,licenciatura_en_ciencias_biológicas,23/Oct/20,sherry_sharp,f,26/Aug/20,gnorris@yahoo.com,8424
647,_universidad_de_palermo,ingeniería_electrónica,23/Oct/20,dakota_brooks,m,12/May/91,sydney95@gmail.com,5709
648,_universidad_de_palermo,licenciatura_en_terapia_ocupacional,23/Oct/20,matthew_rodriguez,m,03/Sep/05,michael32@gmail.com,1768
649,_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,23/Oct/20,brenda_marshall,f,20/Dec/83,carolyn36@gmail.com,3263
650,_universidad_de_palermo,bioquímica,23/Oct/20,brenda_wagner,f,08/Aug/81,david68@gmail.com,4503
651,_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,23/Oct/20,amanda_johnson,f,04/Sep/17,msnyder@yahoo.com,7612
652,_universidad_de_palermo,licenciatura_en_musicoterapia,23/Oct/20,eric_dickerson,m,15/Oct/30,andrea34@gmail.com,4500
653,_universidad_de_palermo,ciencias_veterinarias,23/Oct/20,erin_saunders,f,17/Apr/98,zberry@gmail.com,2206
654,_universidad_de_palermo,medicina,23/Oct/20,dave_peterson,m,27/Feb/77,kstevenson@gmail.com,2905
655,_universidad_de_palermo,ingeniería_mecánica,23/Oct/20,patrick_kennedy,m,29/Nov/20,laurenkey@yahoo.com,2216
656,_universidad_de_palermo,farmacia,23/Oct/20,jessica_fisher,f,01/Mar/60,zadams@yahoo.com,6424
657,_universidad_de_palermo,diseño_de_imagen_y_sonido,24/Oct/20,david_myers,m,27/Jun/98,wmills@yahoo.com,4234
658,_universidad_de_palermo,licenciatura_en_sociología_,24/Oct/20,joseph_morris,m,03/Jan/20,cannonrandy@gmail.com,7208
659,_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,24/Oct/20,cindy_mata,f,14/May/64,dpatel@hotmail.com,7172
660,_universidad_de_palermo,licenciatura_en_terapia_ocupacional,24/Oct/20,johnny_burton,m,04/Jun/09,whitekari@gmail.com,6437
661,_universidad_de_palermo,licenciatura_en_ciencias_biológicas,24/Oct/20,debra_anderson,f,24/Dec/38,lhartman@gmail.com,8107
662,_universidad_de_palermo,bioquímica,24/Oct/20,jenny_thompson,f,16/Apr/06,tranangelica@yahoo.com,1894
663,_universidad_de_palermo,ciencias_veterinarias,24/Oct/20,felicia_king,f,22/Nov/08,grahamterri@gmail.com,2342
664,_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,24/Oct/20,kimberly_ruiz,f,02/Jan/14,gonzalezrandy@yahoo.com,6453
665,_universidad_de_palermo,licenciatura_en_relaciones_del_trabajo_,24/Oct/20,madeline_williams,f,28/Oct/49,brian21@gmail.com,9411
666,_universidad_de_palermo,licenciatura_en_producción_de_bioimagenes,24/Oct/20,lisa_fisher,f,26/Mar/42,heidi47@hotmail.com,7207
667,_universidad_de_palermo,agronomía,24/Oct/20,kevin_lee,m,11/Nov/20,nancyho@hotmail.com,6365
668,_universidad_de_palermo,farmacia,24/Oct/20,peter_yoder,m,11/Jun/82,barmstrong@gmail.com,5713
669,_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,24/Oct/20,anna_gray,f,28/Jul/61,spencerkristen@hotmail.com,6407
670,_universidad_de_palermo,licenciatura_en_ciencias_geológicas,24/Oct/20,caroline_davis,f,21/Sep/19,kathrynquinn@yahoo.com,3487
671,_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,24/Oct/20,wesley_parrish,m,22/Jun/18,diana33@yahoo.com,3400
672,_universidad_de_palermo,ciencias_veterinarias,25/Oct/20,anne_johnson,f,08/Oct/30,hoodchristine@yahoo.com,7519
673,_universidad_de_palermo,licenciatura_en_musicoterapia,25/Oct/20,mrs._cathy_cox,f,23/Aug/23,qjohnson@hotmail.com,3714
674,_universidad_de_palermo,licenciatura_en_ciencia_política_,25/Oct/20,cynthia_robinson,f,04/Feb/45,lindalee@gmail.com,1623
675,_universidad_de_palermo,diseño_de_imagen_y_sonido,25/Oct/20,eric_taylor,m,05/Sep/25,nicholasberg@gmail.com,1984
676,_universidad_de_palermo,técnico_para_bioterios_,25/Oct/20,amy_hutchinson,f,05/Nov/03,cindy20@yahoo.com,1688
677,_universidad_de_palermo,licenciatura_en_artes,25/Oct/20,jessica_mcdaniel,f,03/May/17,turnerdrew@gmail.com,3220
678,_universidad_de_palermo,medicina,25/Oct/20,lisa_johnson,f,07/Feb/82,scottsusan@gmail.com,7505
679,_universidad_de_palermo,bioquímica,25/Oct/20,david_summers,m,22/Aug/77,vbennett@hotmail.com,4117
680,_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,25/Oct/20,latoya_gordon,f,17/Feb/15,jrodriguez@yahoo.com,3285
681,_universidad_de_palermo,licenciatura_en_administración_,25/Oct/20,rachel_taylor,f,10/Jan/16,dylancastro@gmail.com,6748
682,_universidad_de_palermo,licenciatura_en_ciencias_geológicas,26/Oct/20,andrew_davidson,m,18/Apr/73,dustin16@gmail.com,3541
683,_universidad_de_palermo,licenciatura_en_psicología,26/Oct/20,cassandra_smith,f,21/Oct/74,chambersdavid@yahoo.com,3372
684,_universidad_de_palermo,licenciatura_en_ciencias_ambientales,26/Oct/20,kenneth_moss_iv,m,15/Sep/82,scottbryan@gmail.com,4103
685,_universidad_de_palermo,ingeniería_en_informática,26/Oct/20,ronald_james_jr.,m,28/Jan/13,darinochoa@hotmail.com,4631
686,_universidad_de_palermo,licenciatura_en_artes,26/Oct/20,tracy_brooks,f,30/May/23,jbaker@hotmail.com,5527
687,_universidad_de_palermo,licenciatura_en_relaciones_del_trabajo_,26/Oct/20,michelle_johnson,f,27/Mar/18,careykristen@hotmail.com,5446
688,_universidad_de_palermo,ingeniería_mecánica,26/Oct/20,rachel_castro,f,24/May/85,christopher05@gmail.com,2187
689,_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,26/Oct/20,heather_smith,f,26/Jul/49,blackmark@yahoo.com,2718
690,_universidad_de_palermo,ingeniería_electrónica,26/Oct/20,sarah_foster,f,05/Jan/26,pwade@hotmail.com,1676
691,_universidad_de_palermo,agronomía,26/Oct/20,mr._steven_garcia,m,17/May/12,jennacole@hotmail.com,6214
692,_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,26/Oct/20,desiree_berg,f,09/Dec/37,richardbrown@hotmail.com,9303
693,_universidad_de_palermo,medicina,26/Oct/20,jesus_mendoza,m,09/Jul/21,gbowman@yahoo.com,5707
694,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,26/Oct/20,mrs._april_lawrence,f,07/Jul/15,tylerlewis@yahoo.com,2709
695,_universidad_de_palermo,arquitectura,26/Oct/20,jessica_bautista,f,22/Aug/14,redwards@gmail.com,3246
696,_universidad_de_palermo,licenciatura_en_producción_de_bioimagenes,26/Oct/20,kathy_collins,f,11/Apr/23,bkent@gmail.com,3229
697,_universidad_de_palermo,licenciatura_en_psicología,26/Oct/20,kyle_delgado_dds,m,02/Apr/71,xhall@hotmail.com,1649
698,_universidad_de_palermo,agronomía,26/Oct/20,nicholas_andrews_jr.,m,17/Feb/95,sking@gmail.com,6703
699,_universidad_de_palermo,licenciatura_en_psicología,26/Oct/20,suzanne_vang,f,06/Jul/88,greenstephanie@gmail.com,2806
700,_universidad_de_palermo,ciencias_veterinarias,27/Oct/20,brian_walls,m,14/Dec/96,esparzalarry@hotmail.com,7001
701,_universidad_de_palermo,licenciatura_en_ciencias_ambientales,27/Oct/20,lori_bradley,f,27/Aug/20,xharris@hotmail.com,5750
702,_universidad_de_palermo,agronomía,27/Oct/20,brandon_hill,m,10/Dec/31,dmitchell@hotmail.com,5733
703,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,27/Oct/20,brianna_bartlett,f,05/Jan/04,saramartin@yahoo.com,6746
704,_universidad_de_palermo,licenciatura_en_terapia_ocupacional,27/Oct/20,deanna_garcia,f,31/Jan/03,tfrancis@hotmail.com,1882
705,_universidad_de_palermo,ingeniería_en_informática,27/Oct/20,adam_glenn,m,24/Apr/12,brendan98@yahoo.com,7609
706,_universidad_de_palermo,bioquímica,27/Oct/20,emma_atkinson,f,18/Oct/07,vegacory@gmail.com,4653
707,_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,27/Oct/20,cory_fowler,m,31/Jul/51,averycolleen@hotmail.com,6409
708,_universidad_de_palermo,agronomía,27/Oct/20,patrick_fuller,m,02/Feb/71,martinmartha@hotmail.com,1657
709,_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,27/Oct/20,debra_wu,f,17/Feb/12,deborahbell@gmail.com,1870
710,_universidad_de_palermo,bioquímica,27/Oct/20,linda_walters,f,28/Jan/21,mikemiranda@gmail.com,7517
711,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,27/Oct/20,adam_rivera,m,10/May/84,allison06@hotmail.com,6603
712,_universidad_de_palermo,técnico_para_bioterios_,27/Oct/20,matthew_rodriguez,m,16/Feb/12,udaniels@hotmail.com,1882
713,_universidad_de_palermo,bioquímica,27/Oct/20,dawn_morgan,f,18/Jul/90,rogerhawkins@hotmail.com,2801
714,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,28/Oct/20,scott_dennis,m,11/Jan/22,ehoward@hotmail.com,2535
715,_universidad_de_palermo,licenciatura_en_artes,28/Oct/20,latoya_bailey,f,13/Jun/10,william08@yahoo.com,2185
716,_universidad_de_palermo,actuario_,28/Oct/20,thomas_george,m,01/Feb/10,michaelquinn@yahoo.com,1765
717,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,28/Oct/20,chad_velez,m,17/Aug/42,zmartin@gmail.com,2741
718,_universidad_de_palermo,licenciatura_en_psicología,28/Oct/20,katie_smith,f,19/Oct/04,derrickrios@hotmail.com,5544
719,_universidad_de_palermo,diseño_de_imagen_y_sonido,28/Oct/20,cody_morgan,m,20/May/12,kathryn08@gmail.com,3465
720,_universidad_de_palermo,licenciatura_en_administración_,28/Oct/20,courtney_mills,f,10/May/36,smithsherry@hotmail.com,3123
721,_universidad_de_palermo,licenciatura_en_terapia_ocupacional,28/Oct/20,ronald_brown,m,13/Apr/91,lopezlaura@gmail.com,3318
722,_universidad_de_palermo,diseño_industrial,28/Oct/20,faith_weber,f,31/Dec/05,pburton@yahoo.com,3032
723,_universidad_de_palermo,arquitectura,29/Oct/20,andrew_gutierrez,m,13/Feb/21,chapmanroger@gmail.com,6323
724,_universidad_de_palermo,farmacia,29/Oct/20,rebecca_scott,f,20/Jul/18,griley@yahoo.com,1627
725,_universidad_de_palermo,licenciatura_en_ciencias_ambientales,29/Oct/20,nicole_brooks,f,15/Nov/78,stevensontrevor@hotmail.com,7639
726,_universidad_de_palermo,bioquímica,29/Oct/20,george_coffey,m,18/Feb/31,anita72@yahoo.com,3620
727,_universidad_de_palermo,ciencias_veterinarias,29/Oct/20,jeremy_johnston,m,11/Nov/70,garciachristina@gmail.com,2821
728,_universidad_de_palermo,actuario_,29/Oct/20,jeremy_barton,m,06/Aug/55,heatherfletcher@gmail.com,1647
729,_universidad_de_palermo,diseño_de_imagen_y_sonido,29/Oct/20,tina_marshall,f,08/Apr/35,qrowland@yahoo.com,3580
730,_universidad_de_palermo,diseño_de_imagen_y_sonido,29/Oct/20,michelle_day,f,12/Sep/98,ortizpatrick@yahoo.com,5405
731,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,29/Oct/20,deanna_moore,f,09/Jun/89,scottphillips@gmail.com,1752
732,_universidad_de_palermo,licenciatura_en_sociología_,29/Oct/20,laura_brennan,f,08/Mar/13,shelbywagner@gmail.com,6075
733,_universidad_de_palermo,contador_público_,29/Oct/20,edward_moore,m,20/Mar/16,derrickwilliams@yahoo.com,8185
734,_universidad_de_palermo,medicina,29/Oct/20,allen_rodriguez,m,02/Jul/12,lclark@hotmail.com,2347
735,_universidad_de_palermo,técnico_para_bioterios_,29/Oct/20,timothy_weber,m,19/Oct/65,kimberlycrawford@gmail.com,7600
736,_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,29/Oct/20,ashley_wong,f,23/Sep/16,rfisher@gmail.com,4139
737,_universidad_de_palermo,farmacia,29/Oct/20,joanne_diaz,f,14/Nov/97,howardroger@yahoo.com,5329
738,_universidad_de_palermo,licenciatura_en_producción_de_bioimagenes,29/Oct/20,joshua_hall,m,05/Apr/46,petersonscott@hotmail.com,8315
739,_universidad_de_palermo,ciencias_veterinarias,30/Oct/20,michael_stephens,m,03/Jun/89,vincentstrickland@hotmail.com,2117
740,_universidad_de_palermo,bioquímica,30/Oct/20,nicholas_west,m,27/Sep/36,owensjeffrey@yahoo.com,8171
741,_universidad_de_palermo,diseño_de_imagen_y_sonido,30/Oct/20,paula_ward,f,19/Sep/80,pinedaeric@hotmail.com,4172
742,_universidad_de_palermo,licenciatura_en_psicología,30/Oct/20,robert_jones,m,04/May/92,timothy00@gmail.com,2946
743,_universidad_de_palermo,licenciatura_en_terapia_ocupacional,30/Oct/20,james_simmons,m,08/Nov/04,josephsmith@hotmail.com,3011
744,_universidad_de_palermo,licenciatura_en_administración_,30/Oct/20,scott_jennings,m,29/Nov/10,nmonroe@gmail.com,2643
745,_universidad_de_palermo,ingeniería_mecánica,30/Oct/20,christine_kelley,f,05/Aug/27,barry91@gmail.com,9305
746,_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,31/Oct/20,gregory_hayes,m,08/Mar/15,kevinwood@yahoo.com,2944
747,_universidad_de_palermo,licenciatura_en_relaciones_del_trabajo_,31/Oct/20,nicole_ryan,f,19/Jan/44,panderson@yahoo.com,9017
748,_universidad_de_palermo,medicina,31/Oct/20,angela_silva,f,18/Nov/13,qcook@gmail.com,6073
749,_universidad_de_palermo,diseño_de_imagen_y_sonido,31/Oct/20,andrea_wilkinson,f,26/Apr/90,ujohnson@yahoo.com,7205
750,_universidad_de_palermo,licenciatura_en_ciencias_geológicas,31/Oct/20,michael_bird,m,08/Nov/32,david44@hotmail.com,5340
751,_universidad_de_palermo,licenciatura_en_musicoterapia,31/Oct/20,madison_townsend,f,17/Aug/06,dkent@yahoo.com,3515
752,_universidad_de_palermo,arquitectura,31/Oct/20,deborah_garcia,f,30/Apr/75,nburke@gmail.com,8301
753,_universidad_de_palermo,ingeniería_mecánica,31/Oct/20,nicole_rodriguez,f,01/Mar/75,briantaylor@gmail.com,6559
754,_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,31/Oct/20,michael_tucker,m,15/Aug/53,theresadawson@gmail.com,1838
755,_universidad_de_palermo,ingeniería_en_informática,31/Oct/20,charles_fisher,m,04/Dec/18,dbrown@hotmail.com,5381
756,_universidad_de_palermo,bioquímica,31/Oct/20,jacqueline_williams,f,22/Feb/15,jennifer79@gmail.com,6075
757,_universidad_de_palermo,licenciatura_en_sociología_,01/Nov/20,robert_thompson,m,04/May/18,kristinanewman@yahoo.com,3586
758,_universidad_de_palermo,contador_público_,01/Nov/20,james_wilson,m,27/Dec/84,jamesstephanie@hotmail.com,6077
759,_universidad_de_palermo,actuario_,01/Nov/20,lawrence_pace,m,18/Sep/53,kristincasey@gmail.com,8150
760,_universidad_de_palermo,licenciatura_en_musicoterapia,01/Nov/20,sarah_fields,f,11/Dec/98,amber90@hotmail.com,4128
761,_universidad_de_palermo,farmacia,01/Nov/20,michelle_morgan,f,27/Feb/19,ethankrueger@hotmail.com,6511
762,_universidad_de_palermo,bioquímica,01/Nov/20,andrew_wade,m,04/Dec/25,christopherstevenson@gmail.com,5327
763,_universidad_de_palermo,licenciatura_en_musicoterapia,01/Nov/20,kathy_scott,f,30/Mar/21,courtneyayala@hotmail.com,2622
764,_universidad_de_palermo,medicina,01/Nov/20,annette_white,f,12/Dec/12,henrydavid@hotmail.com,5734
765,_universidad_de_palermo,medicina,01/Nov/20,edward_patterson,m,24/Jan/83,bonniehines@yahoo.com,6708
766,_universidad_de_palermo,diseño_industrial,01/Nov/20,robert_harris,m,01/Jun/61,jaredsharp@gmail.com,1890
767,_universidad_de_palermo,ingeniería_en_informática,01/Nov/20,joshua_cox,m,09/Jul/00,dakotaross@hotmail.com,1735
768,_universidad_de_palermo,ingeniería_mecánica,01/Nov/20,samantha_acosta,f,07/Dec/13,evanstroy@yahoo.com,3151
769,_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,01/Nov/20,mary_walker,f,10/Mar/77,wolfbeth@gmail.com,3177
770,_universidad_de_palermo,farmacia,01/Nov/20,paul_hampton,m,21/Jul/21,lawrencegreen@hotmail.com,4648
771,_universidad_de_palermo,licenciatura_en_artes,01/Nov/20,ethan_gross,m,20/Mar/00,martintaylor@hotmail.com,2445
772,_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,01/Nov/20,emily_romero,f,19/Feb/03,zthompson@yahoo.com,1651
773,_universidad_de_palermo,licenciatura_en_sociología_,02/Nov/20,james_smith,m,06/Oct/14,ufoster@gmail.com,6330
774,_universidad_de_palermo,licenciatura_en_producción_de_bioimagenes,02/Nov/20,mary_berry,f,24/Apr/07,susanmiller@hotmail.com,7107
775,_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,02/Nov/20,jeremy_molina,m,27/Nov/93,lprice@yahoo.com,9053
776,_universidad_de_palermo,licenciatura_en_psicología,02/Nov/20,anthony_hardin,m,12/May/11,jodyduncan@hotmail.com,2136
777,_universidad_de_palermo,licenciatura_en_administración_,02/Nov/20,jacob_johnson,m,28/Feb/28,alexandramorales@hotmail.com,3353
778,_universidad_de_palermo,licenciatura_en_ciencias_geológicas,02/Nov/20,michele_hurst,f,07/Feb/07,gcollins@hotmail.com,1768
779,_universidad_de_palermo,licenciatura_en_sociología_,02/Nov/20,albert_banks,m,19/Sep/18,wmanning@hotmail.com,6705
780,_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,02/Nov/20,morgan_wilson,f,30/Jan/90,morrischarles@gmail.com,6325
781,_universidad_de_palermo,licenciatura_en_terapia_ocupacional,02/Nov/20,krystal_wood,f,23/May/29,waynewilson@gmail.com,3351
782,_universidad_de_palermo,licenciatura_en_artes,02/Nov/20,john_spencer,m,28/Jan/68,michellegallagher@yahoo.com,8316
783,_universidad_de_palermo,arquitectura,02/Nov/20,shane_harris,m,29/Dec/85,bblanchard@gmail.com,1669
784,_universidad_de_palermo,ingeniería_electrónica,02/Nov/20,cynthia_powell,f,09/May/86,owiley@hotmail.com,6205
785,_universidad_de_palermo,licenciatura_en_relaciones_del_trabajo_,02/Nov/20,jonathon_scott,m,14/Nov/15,smithmatthew@gmail.com,3585
786,_universidad_de_palermo,arquitectura,03/Nov/20,perry_bautista,m,10/Oct/14,pstone@yahoo.com,9101
787,_universidad_de_palermo,licenciatura_en_administración_,03/Nov/20,donna_rodriguez,f,05/Jan/94,campbelljeffery@yahoo.com,6620
788,_universidad_de_palermo,bioquímica,03/Nov/20,michael_morgan,m,05/Jun/17,fmay@yahoo.com,6305
