universities,careers,inscription_dates,names,sexo,birth_dates,locations,emails
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,27-09-2020,LYNN-MITCHELL,F,23-08-1916,COLONIA-SAN-FRANCISCO,KELLY24@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,06-01-2021,MATTHEW-MARTINEZ,M,20-07-2011,CARAGUATA,BURNSRONALD@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,11-09-2020,JANET-CUNNINGHAM,F,14-11-1930,ESTELA,GORTIZ@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,29-12-2020,MARK-PERKINS,M,09-03-1992,COLONIA-CUNCI,ROBERTO87@GMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,02-12-2020,MARIO-RICHARDSON,M,22-02-2005,ANCON,PIERCEHANNAH@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,28-11-2020,GLENN-COPELAND,M,05-05-1968,AGUAY,GREGORY56@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,20-01-2021,MARIO-JOHNSTON,M,29-07-1999,CABURE,NATALIE92@GMAIL.COM
UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,09-09-2020,KEITH-SAMPSON,M,28-04-1975,BERNARDO-LARROUDE,OPETERSON@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,16-01-2021,MATTHEW-STEPHENS,M,28-05-1950,AGUA-CERCADA,LISA31@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,02-10-2020,MICHAEL-STARK,M,14-10-1995,ORIENTE,ROBERTFREEMAN@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,13-09-2020,MEGAN-CASTILLO,F,03-05-1970,SAN-GENARO-NORTE,JENSENCOURTNEY@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,10-11-2020,CLAUDIA-OBRIEN,F,21-01-1993,COLONIA-VALDEZ,JOHN98@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-SOCIOLOGÍA-,24-01-2021,AMY-JACKSON,F,11-07-1943,CALERA-LA-NORMA,GERALDCRAWFORD@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,20-11-2020,ERIC-ROY,M,02-02-1975,LA-VITICOLA,UHOLMES@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,11-01-2021,ERIN-KELLER,F,03-02-1928,KILOMETRO-374,DAVIDCARTER@GMAIL.COM
UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,12-11-2020,CRYSTAL-COFFEY,F,30-11-2011,CALEUFU,RYAN47@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,24-11-2020,ERIC-GAY,M,30-09-1923,ATREUCO,TSPARKS@GMAIL.COM
UNIVERSIDAD-DEL-CINE,ACTUARIO-,07-12-2020,CHRISTINE-FRYE,F,28-07-2001,ARROYO-BALMACEDA,SHEILA74@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,23-01-2021,CHRISTINA-PEREZ,F,10-09-2001,LIBANO,HREYES@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,01-11-2020,TRICIA-WILLIAMSON,F,25-07-2003,EL-BOMBERO,IWHITE@YAHOO.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,28-01-2021,GORDON-FOSTER,M,08-03-2014,CAMINERA,SHELBY40@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,30-11-2020,ANGEL-HARRIS,F,05-06-1989,ALBARDON,KYLE70@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,06-11-2020,MS.-DEBRA-RODRIGUEZ,F,04-07-1954,CORONEL-CHARLONE,MOSSJULIE@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,08-12-2020,JAMES-HERRERA,M,07-08-1928,VILLA-RAFFO,SWHITE@YAHOO.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,15-01-2021,DOUGLAS-MILLER,M,23-12-1964,ACUÑA-CUE,CHARLENE74@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,06-01-2021,DENISE-ROBINSON,F,26-11-1948,ANZOATEGUI,GRAYKATIE@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,06-09-2020,LAWRENCE-ALLEN,M,16-02-1921,BLANCA-GRANDE,BRENT61@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,23-01-2021,SERGIO-GREEN,M,05-09-1961,ALGARROBO,DEANNAPENA@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,05-01-2021,DAVID-RICHARDSON,M,29-10-1939,AGUA-DE-DIONISIO,DANIELLEHARRIS@YAHOO.COM
UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,05-10-2020,JOHN-STEVENS,M,24-11-1970,CUESTA-DEL-TERNERO,ANDREWUNDERWOOD@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,21-12-2020,ROBERT-FROST,M,13-03-1983,LA-BANDA,KIMBERLYDIAZ@GMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,30-01-2021,JAMES-LEWIS,M,12-05-1951,COLONIA-NUEVA-MONTEVIDEO,OWRIGHT@GMAIL.COM
UNIVERSIDAD-DEL-CINE,AGRONOMÍA,21-01-2021,DR.-DEBRA-COOK-PHD,F,12-10-2005,CAÑADON-LA-MADERA,SAMUELTHOMPSON@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,04-10-2020,MICHAEL-GARCIA,M,23-09-1915,EDMUNDO-PERKINS,HDAVIS@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,06-11-2020,CHRISTINE-CHRISTIAN,F,02-05-1910,ALTO-JAGUEL,ELYNCH@GMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,12-09-2020,ROSS-DICKSON-DDS,M,09-07-1948,CAVOUR,GMUNOZ@GMAIL.COM
UNIVERSIDAD-DEL-CINE,ACTUARIO-,29-11-2020,RAVEN-MURPHY-PHD,F,28-05-1918,ARROYO-SAN-JUAN,WVEGA@GMAIL.COM
UNIVERSIDAD-DEL-CINE,FARMACIA,05-01-2021,ADAM-FOLEY,M,07-09-1923,ARROYO-CEIBO,KCLAYTON@GMAIL.COM
UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,18-01-2021,CASSANDRA-ANDERSON,F,13-06-1985,NELSON,EMILY15@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,04-12-2020,CLAIRE-BERGER,F,03-08-1946,BONNEMENT,UHUDSON@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,11-12-2020,BRETT-MORRISON,M,09-02-1998,CARAHUNCO,RCHAVEZ@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,09-09-2020,BRAD-HARDING,M,08-11-1923,AROMOS,NANDERSON@GMAIL.COM
UNIVERSIDAD-DEL-CINE,FARMACIA,23-10-2020,TIMOTHY-LOWE,M,22-01-1979,BAJO-DE-RACO,MARIA78@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,30-01-2021,SAVANNAH-WEBB,F,01-01-1922,CUESTA-DEL-TERNERO,ROBIN33@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,02-11-2020,PATRICK-BROWN,M,23-09-1971,CAMPANA,MORRISCOREY@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,06-10-2020,DESIREE-MARTINEZ,F,15-12-1937,AZOPARDO,ZIMMERMANRYAN@YAHOO.COM
UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,01-02-2021,LINDSAY-MACK,F,23-11-1985,ADELA,SCHWARTZMARTIN@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,26-01-2021,ROBERT-FISCHER,M,19-07-1980,ALCARAZ-NORTE,STACIE46@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,22-12-2020,PATRICK-BROWN,M,18-01-1932,CARRO-QUEMADO,ALEXANDRAMARTINEZ@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-SOCIOLOGÍA-,10-11-2020,DANIEL-WILLIAMS,M,28-09-1913,CAMPO-LA-LIMA,DERRICK97@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,01-11-2020,NICOLAS-SANCHEZ,M,05-02-2019,GAHAN,KENNETHMCCARTY@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,20-11-2020,BRITTNEY-LUCAS,F,19-03-1954,CAMPO-HUBER,KARENJUAREZ@GMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,08-12-2020,CAROL-BROWN,F,21-03-1931,VILLA-HIPODROMO,FPERKINS@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-SOCIOLOGÍA-,22-01-2021,ANTHONY-BERRY,M,28-06-1933,COLONIA-ADOLFO-ALSINA,ANDREA94@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-SOCIOLOGÍA-,26-10-2020,KRISTEN-ELLISON,F,27-06-1909,GONZALEZ-MORENO,TERESAWALLACE@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-SOCIOLOGÍA-,11-11-2020,CARL-MICHAEL,M,07-07-1946,COLONIA-HERNANDARIAS,ISAAC72@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,21-10-2020,STEPHANIE-ZAMORA,F,28-02-2015,GRACIARENA,ROBINSONMIGUEL@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,14-12-2020,JEFFREY-DONOVAN,M,22-05-1959,ALBARDON,VSMITH@YAHOO.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,14-09-2020,DENISE-MOORE,F,22-07-1923,CORA,DAVID62@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,19-01-2021,VINCENT-MARTINEZ,M,02-06-1926,CAÑADON-LAGARTO,ZHERNANDEZ@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,TÉCNICO-PARA-BIOTERIOS-,05-01-2021,JACOB-PHILLIPS,M,29-11-2006,KILOMETRO-45,BENJAMIN96@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-SOCIOLOGÍA-,02-12-2020,BRIAN-BARTON,M,07-12-2017,VILLA-MARTELLI,SAMANTHA40@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,01-11-2020,ANTHONY-GARCIA-DDS,M,30-12-2006,CIUDADELA,JASON94@GMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,25-11-2020,JOSHUA-BERNARD,M,28-12-1932,AGUA-DE-LA-MULA,DEREKFIGUEROA@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,28-10-2020,HEATHER-WILLIS,F,31-08-1998,BOWEN,DOUGLASPENA@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,30-11-2020,JENNIFER-PORTER,F,10-05-1977,RIO-TALA,KMATHIS@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,19-11-2020,NICOLE-COLLINS,F,07-07-1963,ESPARTILLAR,BRYANTBARBARA@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,07-10-2020,DANIEL-MARTIN,M,19-09-1932,EMPALME-FRONTERA,RAYMOND85@YAHOO.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-MECÁNICA,25-11-2020,JORDAN-SMITH,M,20-09-1976,ALGARROBO,LTERRY@GMAIL.COM
UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,04-01-2021,DOROTHY-KAISER,F,11-07-1974,BOEUF,LEEGEORGE@YAHOO.COM
UNIVERSIDAD-DEL-CINE,AGRONOMÍA,15-09-2020,KYLE-JORDAN,M,07-12-2018,LA-TORRECITA,MITCHELLSHAFFER@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,05-10-2020,DAMON-PARKER,M,12-09-1967,EL-JUPITER,STEVEN52@YAHOO.COM
UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,10-12-2020,SARA-TODD,F,12-03-1997,COLONIA-SANTA-ROSA,WARRENDARRYL@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,14-10-2020,STACY-HERNANDEZ,F,03-05-2020,CAMPO-SALUSSO,DSHAW@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,03-01-2021,MICHAEL-MONTES,M,28-11-1989,AGUADA-DE-GUERRA,DDAVIS@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,19-11-2020,ANTHONY-FOWLER,M,11-02-1968,BADANO,STEWARTMARK@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,31-01-2021,STEPHEN-MYERS,M,13-01-1908,AGUADA-FLORENCIO,WHITNEY44@GMAIL.COM
UNIVERSIDAD-DEL-CINE,ACTUARIO-,02-12-2020,KRISTY-LANG,F,31-10-1960,FRANCISCO-CASAL,JOSHUAORTIZ@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,23-11-2020,COURTNEY-BRAY,F,06-11-1935,JOSE-MARIA-BLANCO,SEAN10@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,19-12-2020,KELLY-HAMILTON,F,28-05-2010,EL-JUMEAL,PSIMPSON@YAHOO.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,14-11-2020,MEAGAN-WALKER,F,05-02-1924,INGENIO-LA-PROVIDENCIA,BENITEZLISA@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,26-12-2020,TRACEY-REYNOLDS,F,31-10-1967,COLONIA-HERNANDARIAS,HROBERTS@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,11-09-2020,BETHANY-GARCIA,F,28-04-1924,ALABAMA,PEREZKRISTINA@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,30-11-2020,CASSANDRA-ROBINSON,F,17-02-1959,CARLOS-SPEGAZZINI,CRIVERA@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,25-01-2021,VICTORIA-PETERSON,F,15-05-2002,CARAGUATA,SHELLYTHOMPSON@GMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,25-01-2021,JOSEPH-MCGEE,M,05-05-1929,ANTIGUO,HAMPTONKEITH@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-SOCIOLOGÍA-,29-12-2020,JACK-THOMPSON,M,31-08-1978,30-DE-AGOSTO,RICHARD49@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,08-10-2020,LINDSAY-CARROLL,F,10-08-2018,GENERAL-SAN-MARTIN,SIERRAORR@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,27-11-2020,JUSTIN-CHAMBERS,M,07-09-1924,FAVELLI,LIUBRANDON@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,10-11-2020,SUSAN-PITTMAN,F,23-11-1954,COMANDANTE-NICANOR-OTAMENDI,KAISERTRACI@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,22-12-2020,STEPHANIE-RAMIREZ,F,12-11-1941,COLONIA-ABATE,REIDDAVID@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-MECÁNICA,10-09-2020,ANGIE-MANN,F,04-08-2001,DINA-HUAPI,JESUS57@GMAIL.COM
UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,08-01-2021,MATTHEW-HAAS,M,07-09-1971,COLONIA-RUSA,WILLIAM18@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-ELECTRÓNICA,09-11-2020,TRACY-TANNER,F,16-04-1956,ARROYO-PASTORA,CARSONKATIE@GMAIL.COM
UNIVERSIDAD-DEL-CINE,ACTUARIO-,28-01-2021,KRISTEN-JONES,F,16-08-1969,COLONIA-ALBERDI,ZFREEMAN@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,26-10-2020,JUSTIN-CHANDLER,M,13-05-1954,CORTADERAS,QJOHNSON@GMAIL.COM
UNIVERSIDAD-DEL-CINE,ACTUARIO-,30-10-2020,CATHY-BUTLER,F,18-06-1991,GUILLERMO-E-HUDSON,EWALKER@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,10-12-2020,KIMBERLY-OLSEN,F,24-07-1927,BAÑADITO-VIEJO,ELIZABETHWILLIAMS@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,06-10-2020,CHRISTOPHER-KELLER,M,20-01-1914,ACONQUIJA,DROBINSON@GMAIL.COM
UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,23-09-2020,DAVID-GOODWIN,M,15-03-1995,ARGENTINA-BELVEDERE,MELTONELIZABETH@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,22-12-2020,MEGAN-SMITH,F,06-06-2018,ALARCON,HESPINOZA@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,05-11-2020,JOSEPH-DILLON,M,10-08-2005,BADANO,MSWEENEY@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,25-11-2020,JESSE-GLENN,M,12-04-2009,CAMPO-SAN-JOSE,MAX15@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,ARQUITECTURA,18-12-2020,HEATHER-WILSON,F,03-01-1992,RICARDO-LAVALLE,GRIFFITHASHLEY@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,19-10-2020,WESLEY-RODRIGUEZ,M,10-02-1931,BARRIO-LA-LUISA,AMYVILLANUEVA@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,14-12-2020,ANA-BENNETT,F,21-05-1967,CAPIHUAS,RICHARD02@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,29-01-2021,JEFFREY-SANDERS,M,14-07-1923,BAJO-DE-LOS-SUELDOS,TRAMSEY@GMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,23-11-2020,STEVEN-SAWYER,M,24-07-2010,CALILEGUA,ADAMRIGGS@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,26-12-2020,ANGELA-WARD,F,07-05-1988,EL-REMANSO,TWATTS@YAHOO.COM
UNIVERSIDAD-DEL-CINE,FARMACIA,29-12-2020,RICKY-ELLIOTT,M,13-07-1988,MELINCUE,TAMMIECRANE@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,07-11-2020,LAURIE-REED,F,15-12-1959,LA-MOROCHA,DANIELPHILLIPS@GMAIL.COM
UNIVERSIDAD-DEL-CINE,AGRONOMÍA,27-01-2021,CHARLES-RAMIREZ,M,19-05-1980,EL-PORVENIR,JEREMYBROWN@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,16-10-2020,NICOLE-DOUGLAS,F,07-10-1991,SUNDBLAD,ZAVALALISA@YAHOO.COM
UNIVERSIDAD-DEL-CINE,ARQUITECTURA,10-12-2020,DESTINY-SMITH,F,01-01-1942,ALGARROBITO,WILLIAM63@GMAIL.COM
UNIVERSIDAD-DEL-CINE,AGRONOMÍA,24-12-2020,CHRISTOPHER-POTTER,M,01-06-1968,EL-CAMPAMENTO,MARTINRENEE@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,23-01-2021,JULIE-ROSE,F,12-05-1972,EL-HORNO,SPENCERFROST@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,30-01-2021,KIMBERLY-JOHNSON,F,19-09-1932,BUENA-ESPERANZA,GAINESTANYA@YAHOO.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,13-11-2020,BRIAN-HORTON,M,21-07-1984,GOMEZ,JOHNRODRIGUEZ@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,15-12-2020,LORI-HARVEY,F,01-04-1946,ALMACEN-CRISTIAN-SCHUBERT,CRYSTALLANG@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,04-09-2020,DANIEL-JOHNSON,M,21-01-1974,ALTO-DE-LAS-ARAÑAS,JENNIFERTHOMAS@YAHOO.COM
UNIVERSIDAD-DEL-CINE,MEDICINA,01-12-2020,KEVIN-WHEELER,M,01-04-1913,SANTOS-LUGARES,MICHAELHICKS@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,28-10-2020,JACQUELINE-COLEMAN,F,26-01-1927,BELLA-VISTA,WTORRES@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,23-01-2021,NANCY-SERRANO,F,23-10-2006,APEADERO-LAS-CHIMBAS,TTERRELL@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,24-01-2021,SHERYL-MARTINEZ,F,16-01-1909,IRENEO-PORTELA,BRYAN24@GMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-MECÁNICA,25-10-2020,ROBERT-DUNN,M,24-12-2003,ARGENTINA-BELVEDERE,JACQUELINECORDOVA@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,25-01-2021,ROBERT-ALLEN,M,12-05-1972,BAÑADO-VERDE,WESLEYCOOPER@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,13-11-2020,MARY-MCINTOSH,F,31-03-1961,COLONIA-LOS-SAUCES,SCHWARTZERNEST@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,10-11-2020,VANESSA-GARDNER,F,06-10-2011,ANECON-CHICO,WALTER06@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,01-09-2020,KEVIN-BRANDT,M,28-11-1958,CHILECITO,RSOSA@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,12-01-2021,RACHEL-CRAWFORD,F,18-10-1948,INGENIERO-DE-MADRID,APEREZ@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,08-10-2020,ELIZABETH-CHAMBERS,F,06-04-1914,GUAMINI,YRAMOS@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,30-10-2020,JESSICA-THOMPSON,F,15-12-2003,ALDEA-BRASILERA,CHRISTINE70@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,16-12-2020,JENNIFER-TURNER,F,21-07-2009,VICTORIA,FGREEN@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,27-01-2021,AMANDA-LOPEZ,F,19-04-1917,EL-ESPINILLO,MARTHADOUGLAS@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,30-01-2021,MICHAEL-THOMAS,M,18-11-1919,ARANGUREN,ADAMSTRACY@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,ACTUARIO-,16-11-2020,JOHN-HERRING,M,21-01-1985,JOSE-CLEMENTE-PAZ,ANGELA39@GMAIL.COM
